frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,alt,chamfer,east,final_gate_pass,method,north,overlap,pose_gate_pass,pose_gate_reason,score,selected,temporal_gate_pass,temporal_gate_reason,visual_gate_pass,visual_gate_reason,xy_error_m,yaw,yaw_error_deg
000003.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.157,0.9464409351348877,254479.12003441408,False,refined_freeze_alt_corrected_yaw,3364553.1289835707,0.8401861630716907,True,ok,1.5075587714744756,False,False,temporal_xy,True,ok,2.76734475084601,31.052139387061317,1.852139387061328
000003.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.157,0.8652738928794861,254479.12003441408,False,refined_freeze_alt_init_yaw,3364553.1289835707,0.8688087353441332,True,ok,1.3506944757518442,False,False,temporal_xy,True,ok,2.76734475084601,30.12621999999999,0.9262200000000007
000003.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.105858,0.8624746799468994,254477.00658971255,True,temporal_predicted,3364554.0309690377,0.8928130314150183,True,ok,1.2740954275319685,True,True,ok,True,ok,1.817216059639849,29.087871000000007,0.11212899999998172
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.941,0.9245753884315491,254480.86189791223,True,init,3364555.8784438665,0.8471458811391572,True,disabled,1.3578062736311323,False,True,disabled,True,init,2.5470765913995095,30.57139699999999,1.3713970000000018
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.82957240752876,0.9753314852714539,254479.8451671854,False,raw_refined_full,3364553.3948720493,0.8296422790259175,False,pose_yaw_jump,8.649949071698128,False,False,temporal_xy,True,ok,3.4172522220045582,-148.05174411605324,177.25174411605323
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.82957240752876,0.9773696660995483,254479.8451671854,False,refined_corrected_yaw,3364553.3948720493,0.8291619972606151,True,ok,1.5887633899103555,False,False,temporal_xy,True,ok,3.4172522220045582,31.948255883946757,2.7482558839467686
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.941,0.9773696660995483,254479.8451671854,False,refined_freeze_alt_corrected_yaw,3364553.3948720493,0.8291619972606151,True,ok,1.5865348380609305,False,False,temporal_xy,True,ok,3.4172522220045582,31.948255883946757,2.7482558839467686
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.941,0.9259287118911743,254479.8451671854,False,refined_freeze_alt_init_yaw,3364553.3948720493,0.8497251721009659,True,ok,1.4552599257173349,False,False,temporal_xy,True,ok,3.4172522220045582,30.57139699999999,1.3713970000000018
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.663675,0.8623744249343872,254477.49444971234,True,temporal_predicted,3364554.9038910377,0.8929505309781739,True,ok,1.2591799569691269,True,True,ok,True,ok,1.8172088123925034,29.087871000000007,0.11212899999998172
000005.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.047,0.968603253364563,254476.26519601344,True,init,3364552.815815422,0.8312979825031245,True,disabled,1.3644251925527429,False,True,disabled,True,init,5.240003235877206,27.858868,1.3411319999999876
